date,title,artist,peakPos,lastPos,weeks,rank,change
3/18/89,Armageddon It,Def Leppard,3,82,18,94,-12
3/18/89,Don't Rush Me,Taylor Dayne,2,73,20,100,-27
3/18/89,Every Rose Has Its Thorn,Poison,1,75,21,96,-21
3/18/89,Holding On,Steve Winwood,11,79,17,90,-11
3/18/89,Into You,Giant Steps,58,78,8,98,-20
3/18/89,Two Hearts,Phil Collins,1,90,18,97,-7
2/25/89,Across The Miles,Survivor,74,81,6,98,-17
2/25/89,Heaven Knows,When In Rome,95,95,2,95,0
2/25/89,If We Never Meet Again,Tommy Conwell And The Young Rumblers,48,65,11,82,-17
2/25/89,In Your Room,The Bangles,5,79,20,99,-20
2/25/89,Put A Little Love In Your Heart,Annie Lennox & Al Green,9,72,17,96,-24
2/25/89,The Loco-Motion,Kylie Minogue,3,89,27,100,-11
2/25/89,Waiting For A Star To Fall,Boy Meets Girl,5,64,25,86,-22
2/25/89,Wild World,Maxi Priest,25,74,18,92,-18
2/18/89,"Baby, I Love Your Way/Freebird Medley",Will To Power,1,87,24,91,-4
2/18/89,Giving You The Best That I Got,Anita Baker,3,61,22,86,-25
2/18/89,Groovy Kind Of Love,Phil Collins,1,93,25,98,-5
2/18/89,I Wanna Be Loved,House Of Lords,58,66,7,84,-18
2/18/89,New Day For You,Basia,53,88,11,99,-11
2/18/89,Silhouette,Kenny G,13,75,17,100,-25
2/18/89,Smooth Criminal,Michael Jackson,7,51,15,80,-29
2/18/89,The Promise,When In Rome,11,79,25,87,-8
2/18/89,Walk On Water,Eddie Money,9,85,21,97,-12
2/18/89,Way Cool Jr.,Ratt,75,90,7,94,-4
2/18/89,"Wild, Wild West",The Escape Club,1,89,27,90,-1
1/28/89,Anchorage,Michelle Shocked,66,76,8,91,-15
1/28/89,Don't Know What You Got (Till It's Gone),Cinderella,12,82,22,99,-17
1/28/89,Early In The Morning,Robert Palmer,19,74,15,98,-24
1/28/89,Forever Young,Alphaville,65,84,18,90,-6
1/28/89,Handle With Care,Traveling Wilburys,45,83,14,100,-17
1/28/89,I Don't Want Your Love,Duran Duran,4,60,16,85,-25
1/28/89,Killing Me Softly,Al B. Sure!,80,90,11,94,-4
1/28/89,Red Red Wine,UB40,1,78,40,93,-15
1/21/89,Baby Can I Hold You,Tracy Chapman,48,52,12,79,-27
1/21/89,Desire,U2,3,57,17,92,-35
1/21/89,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,1,69,26,87,-18
1/21/89,"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites,45,76,14,88,-12
1/21/89,It's Money That Matters,Randy Newman,60,83,12,100,-17
1/21/89,Let's Put The X In Sex,KISS,97,97,2,99,-2
1/21/89,Perfect,Fairground Attraction,80,80,6,95,-15
1/21/89,Spy In The House Of Love,Was (Not Was),16,47,17,91,-44
1/21/89,Thanks For My Child,Cheryl Pepsii Riley,32,43,13,75,-32
1/14/89,Another Lover,Giant Steps,13,81,22,99,-18
1/14/89,Don't Be Cruel,Bobby Brown,8,90,26,100,-10
1/14/89,Forever Young,Rod Stewart,12,85,24,91,-6
1/14/89,Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince,57,82,12,92,-10
1/14/89,Kissing A Fool,George Michael,5,65,15,82,-17
1/14/89,Love Bites,Def Leppard,1,94,23,94,0
1/14/89,Never Tear Us Apart,INXS,7,95,23,93,2
1/14/89,Nobody's Perfect,Mike + The Mechanics,63,88,11,98,-10
1/14/89,Peek-A-Boo,Siouxsie & The Banshees,53,74,14,95,-21
1/14/89,Symptoms Of True Love,Tracie Spencer,38,75,16,84,-9
1/14/89,"Yeah, Yeah, Yeah",Judson Spence,32,64,14,89,-25
12/31/88,Any Love,Luther Vandross,44,96,13,96,0
12/31/88,Cars With The Boom,L'Trimm,54,97,15,97,0
12/31/88,I'll Always Love You,Taylor Dayne,3,93,30,93,0
12/31/88,One Moment In Time,Whitney Houston,5,100,17,100,0
12/31/88,Please Don't Go Girl,New Kids On The Block,10,94,28,94,0
12/31/88,What's On Your Mind (Pure Energy),Information Society,3,99,25,99,0
12/17/88,Best Of Times,Peter Cetera,59,66,8,89,-23
12/17/88,I Hate Myself For Loving You,Joan Jett & the Blackhearts,8,88,26,90,-2
12/17/88,Rock & Roll Strategy,Thirty Eight Special,67,89,8,99,-10
12/17/88,Small World,Huey Lewis & The News,25,48,11,82,-34
12/17/88,The Only Way Is Up,Yazz And The Plastic Population,96,100,4,100,0
11/26/88,Don't Break My Heart,Romeo's Daughter,73,80,7,94,-14
11/26/88,Downtown Life,Daryl Hall John Oates,31,50,9,100,-50
11/26/88,If You Feel It,Denise Lopez,94,94,3,97,-3
11/26/88,True Love,Glenn Frey,13,86,15,90,-4
11/19/88,Dance Little Sister,Terence Trent D'Arby,30,74,11,99,-25
11/19/88,Don't Be Cruel,Cheap Trick,4,51,17,83,-32
11/19/88,Got A New Love,Good Question,86,92,5,93,-1
11/19/88,If It Isn't Love,New Edition,7,79,21,100,-21
11/19/88,Never Let You Go,Sweet Sensation,58,85,10,98,-13
11/19/88,One Good Woman,Peter Cetera,4,80,18,92,-12
11/19/88,You Came,Kim Wilde,41,77,10,90,-13
10/29/88,Don't Be Afraid Of The Dark,The Robert Cray Band,74,95,6,97,-2
10/29/88,Hands To Heaven,Breathe,2,82,29,99,-17
10/29/88,Heart Don't Fail Me Now,Holly Knight,59,76,9,98,-22
10/29/88,Here With Me,REO Speedwagon,20,81,19,94,-13
10/29/88,I Did It For Love,Night Ranger,75,75,5,87,-12
10/29/88,Indestructible,Four Tops,35,66,11,100,-34
10/29/88,It Would Take A Strong Strong Man,Rick Astley,10,63,16,89,-26
10/29/88,Live It Up,Gardner Cole,91,91,3,96,-5
10/29/88,"Louie, Louie",Fat Boys,89,89,3,92,-3
10/29/88,She's On The Left,Jeffrey Osborne,48,54,11,78,-24
10/29/88,What You See Is What You Get,Brenda K. Starr,24,49,13,72,-23
10/22/88,All Fired Up,Pat Benatar,19,85,17,92,-7
10/22/88,Fast Car,Tracy Chapman,6,76,21,96,-20
10/22/88,I Don't Wanna Live Without Your Love,Chicago,3,68,21,90,-22
10/22/88,Monkey,George Michael,1,71,16,86,-15
10/22/88,Off On Your Own (Girl),Al B. Sure!,45,78,12,97,-19
10/22/88,Perfect World,Huey Lewis & The News,3,56,15,73,-17
10/22/88,Reason To Try,Eric Carmen,87,87,3,100,-13
10/22/88,Staying Together,Debbie Gibson,22,52,12,93,-41
10/22/88,Talkin' Bout A Revolution,Tracy Chapman,75,75,4,99,-24
10/22/88,What's The Matter Here?,"10,000 Maniacs",80,82,8,98,-16
10/15/88,Another Part Of Me,Michael Jackson,11,83,13,96,-13
10/15/88,I Don't Wanna Go On With You Like That,Elton John,2,64,18,88,-24
10/15/88,Inside A Dream,Jane Wiedlin,57,72,7,98,-26
10/15/88,Inside Outside,The Cover Girls,55,88,13,99,-11
10/15/88,Long And Lasting Love (Once In A Lifetime),Glenn Medeiros,68,79,10,89,-10
10/15/88,Love Will Save The Day,Whitney Houston,9,89,16,100,-11
10/15/88,Sign Your Name,Terence Trent D'Arby,4,84,21,93,-9
10/15/88,Tell That Girl To Shut Up,Transvision Vamp,87,87,3,90,-3
9/24/88,Button Off My Shirt,Paul Carrack,91,97,3,91,6
9/24/88,Don't Walk Away,Toni Childs,72,77,7,87,-10
9/24/88,I Don't Want To Be A Hero,Johnny Hates Jazz,31,47,12,76,-29
9/24/88,I Still Believe,Brenda K. Starr,13,91,26,97,-6
9/24/88,Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince,12,76,19,84,-8
9/24/88,Pretty Boys And Pretty Girls,Book Of Love,90,90,4,100,-10
9/24/88,Rag Doll,Aerosmith,17,68,17,79,-11
9/24/88,The Right Stuff,Vanessa Williams,44,80,10,96,-16
9/24/88,The Rumour,Olivia Newton-John,62,63,6,86,-23
9/24/88,The Twist,Fat Boys,16,93,15,92,1
9/17/88,Better Be Home Soon,Crowded House,42,82,11,100,-18
9/17/88,Do You Love Me,The Contours,3,71,34,87,-16
9/17/88,Heart Turns To Stone,Foreigner,56,87,10,99,-12
9/17/88,I Know You're Out There Somewhere,The Moody Blues,30,91,16,95,-4
9/17/88,Missed Opportunity,Daryl Hall John Oates,29,66,11,82,-16
9/17/88,Say It's Gonna Rain,Will To Power,49,84,14,88,-4
9/17/88,Ship Of Fools,Robert Plant,84,85,4,89,-4
9/17/88,Supersonic,J.J. Fad,30,89,22,94,-5
8/27/88,Beds Are Burning,Midnight Oil,17,97,22,98,-1
8/27/88,Boom! There She Was,Scritti Politti Featuring Roger,53,76,11,94,-18
8/27/88,Hole In My Heart (All The Way To China),Cyndi Lauper,54,87,8,100,-13
8/27/88,Make It Real,The Jets,4,85,20,96,-11
8/27/88,Naughty Girls (Need Love Too),Samantha Fox,3,80,27,85,-5
8/27/88,Nite And Day,Al B. Sure!,7,81,21,97,-16
8/27/88,Nothin' But A Good Time,Poison,6,93,19,99,-6
8/27/88,When I Fall In Love,Natalie Cole,95,0,1,95,New
8/20/88,I Feel Free,Belinda Carlisle,88,88,4,100,-12
8/20/88,Paradise,Sade,16,74,15,99,-25
8/20/88,Skin Deep,Cher,79,81,4,79,2
8/20/88,Trouble,Nia Peeples,35,87,15,98,-11
8/13/88,Anything For You,Gloria Estefan & Miami Sound Machine,1,76,23,93,-17
8/13/88,Cecilia,Times Two,79,90,6,96,-6
8/13/88,In Your Soul,Corey Hart,38,61,10,90,-29
8/13/88,Lead Me On,Amy Grant,96,96,2,99,-3
8/13/88,One More Try,George Michael,1,73,18,95,-22
8/13/88,Tall Cool One,Robert Plant,25,86,18,94,-8
8/13/88,The Valley Road,Bruce Hornsby & The Range,5,82,16,100,-18
8/13/88,Together Forever,Rick Astley,1,81,18,98,-17
7/30/88,Everything Your Heart Desires,Daryl Hall John Oates,3,76,16,100,-24
7/30/88,Heart Of Mine,Boz Scaggs,35,81,14,96,-15
7/30/88,Little Walter,Tony Toni Tone,47,74,10,89,-15
7/30/88,My Obsession,Icehouse,88,90,4,97,-7
7/30/88,Promise Me,The Cover Girls,40,88,19,95,-7
7/30/88,Should I Say Yes?,Nu Shooz,41,79,16,99,-20
7/23/88,Alphabet St.,Prince,8,41,13,71,-30
7/23/88,Black And Blue,Van Halen,34,77,10,98,-21
7/23/88,Colors,Ice-T,70,85,7,97,-12
7/23/88,Forever Yours,Tony Terry,80,80,5,94,-14
7/23/88,Forgive Me For Dreaming,Elisa Fiorillo,49,59,12,85,-26
7/23/88,Joy,Teddy Pendergrass,77,86,6,95,-9
7/23/88,Shattered Dreams,Johnny Hates Jazz,2,69,19,89,-20
7/23/88,Theme From S-Express,S-Express,91,94,6,100,-6
7/23/88,When Will I Be Famous?,Bros,83,83,5,99,-16
7/16/88,Angel,Aerosmith,3,80,25,87,-7
7/16/88,Darlin' Danielle Don't,Henry Lee Summer,57,69,8,82,-13
7/16/88,K.I.S.S.I.N.G.,Siedah Garrett,97,0,1,97,New
7/16/88,Route 66/Behind The Wheel,Depeche Mode,61,90,11,98,-8
7/16/88,Too Much Ain't Enough Love,Jimmy Barnes,91,91,2,96,-5
7/16/88,Two Occasions,The Deele,10,74,21,91,-17
7/16/88,Under The Milky Way,The Church,24,71,15,95,-24
7/16/88,Wait,White Lion,8,88,21,99,-11
7/16/88,We All Sleep Alone,Cher,14,79,15,100,-21
7/16/88,Wishing I Was Lucky,Wet Wet Wet,58,64,8,81,-17
6/25/88,Dreamin' Of Love,Stevie B,80,89,10,95,-6
6/25/88,"Get Outta My Dreams, Get Into My Car",Billy Ocean,1,87,20,97,-10
6/25/88,Like The Weather,"10,000 Maniacs",68,83,8,100,-17
6/25/88,Pamela,Toto,22,91,19,99,-8
6/25/88,Pink Cadillac,Natalie Cole,5,67,17,83,-16
6/25/88,Where Do Broken Hearts Go,Whitney Houston,1,82,18,98,-16
6/18/88,I'm Still Searching,Glass Tiger,31,65,11,88,-23
6/18/88,My Girl,Suave,20,62,15,86,-24
6/18/88,My Love,Julio Iglesias Featuring Stevie Wonder,80,81,5,98,-17
6/18/88,Nightime,Pretty Poison,36,75,12,94,-19
6/18/88,Prove Your Love,Taylor Dayne,7,83,18,99,-16
6/18/88,Rocket 2 U,The Jets,6,80,22,100,-20
5/28/88,Fat,"""Weird Al"" Yankovic",99,99,2,100,-1
5/28/88,I Saw Him Standing There,Tiffany,7,56,14,78,-22
5/28/88,I Want Her,Keith Sweat,5,85,20,87,-2
5/28/88,Like A Child,Noel,67,97,8,99,-2
5/28/88,Man In The Mirror,Michael Jackson,1,71,17,97,-26
5/28/88,Never Gonna Give You Up,Rick Astley,1,72,24,91,-19
5/28/88,You Don't Know,Scarlett & Black,20,91,18,93,-2
5/21/88,Breakaway,Big Pig,60,72,10,93,-21
5/21/88,"Going Back To Cali (From ""Less Than Zero"")",LL Cool J,31,76,14,90,-14
5/21/88,"Kiss And Tell (From ""Bright Lights, Big City"")",Bryan Ferry,31,65,13,95,-30
5/21/88,Love In The First Degree,Bananarama,48,75,10,98,-23
5/21/88,Out Of The Blue,Debbie Gibson,3,67,17,87,-20
5/21/88,Ritual,Dan Reed Network,38,54,11,84,-30
5/21/88,Some Kind Of Lover,Jody Watley,10,61,17,96,-35
5/14/88,(Sittin' On) The Dock Of The Bay,Michael Bolton,11,78,17,100,-22
5/14/88,Broken Land,The Adventures,95,95,3,98,-3
5/14/88,Check It Out,John Mellencamp,14,71,15,94,-23
5/14/88,Fishnet,Morris Day,23,58,13,83,-25
5/14/88,I Found Someone,Cher,10,75,26,90,-15
5/14/88,Rock Of Life,Rick Springfield,22,85,15,91,-6
5/14/88,"Yes (From The Motion Picture ""Dirty Dancing"")",Merry Clayton,45,67,11,99,-32
4/30/88,Are You Sure,So,41,72,11,98,-26
4/30/88,"Century's End (From ""Bright Lights, Big City"")",Donald Fagen,83,86,5,99,-13
4/30/88,I Get Weak,Belinda Carlisle,2,56,16,78,-22
4/30/88,Just Like Paradise,David Lee Roth,6,60,16,80,-20
4/30/88,Never Die Young,James Taylor,80,80,5,88,-8
4/30/88,Presence Of Love,The Alarm,77,83,6,100,-17
4/30/88,Pump Up The Volume,M/A/R/R/S,13,81,23,96,-15
4/30/88,Savin' Myself,Eria Fachin,50,71,10,95,-24
4/30/88,What A Wonderful World,Louis Armstrong,32,76,11,87,-11
4/23/88,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,6,70,23,90,-20
4/23/88,Don't Shed A Tear,Paul Carrack,9,91,24,100,-9
4/23/88,Family Man,Fleetwood Mac,90,93,4,99,-6
4/23/88,Give Me All Your Love,Whitesnake,48,76,11,89,-13
4/23/88,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,4,69,25,95,-26
4/23/88,Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,28,52,14,85,-33
4/23/88,Never Thought (That I Could Love),Dan Hill,43,92,20,97,-5
4/23/88,Play That Funky Music,Roxanne,63,72,7,94,-22
4/16/88,Be Still My Beating Heart,Sting,15,60,14,99,-39
4/16/88,Don't Make A Fool Of Yourself,Stacey Q,66,73,8,97,-24
4/16/88,Hot Hot Hot!!!,The Cure,65,65,7,81,-16
4/16/88,I Want You So Bad,Heart,49,70,9,98,-28
4/16/88,Samantha (What You Gonna Do?),Cellarful Of Noise,69,69,7,96,-27
4/16/88,Talking Back To The Night,Steve Winwood,57,68,10,95,-27
4/16/88,When We Was Fab,George Harrison,23,59,11,100,-41
3/26/88,All Right Now,Pepsi & Shirlie,66,67,6,89,-22
3/26/88,Candle In The Wind,Elton John,6,81,21,96,-15
3/26/88,Don't Look Any Further,The Kane Gang,64,94,8,100,-6
3/26/88,Everywhere,Fleetwood Mac,14,80,18,97,-17
3/26/88,Hey Mambo,Barry Manilow with Kid Creole & The Coconuts,90,90,2,95,-5
3/26/88,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,69,92,9,98,-6
3/26/88,Never Can Say Goodbye,The Communards,51,88,9,92,-4
3/26/88,Tell It To My Heart(Dub),Taylor Dayne,7,95,25,99,-4
3/26/88,Twilight World,Swing Out Sister,31,61,15,91,-30
3/19/88,All I Want Is You,Carly Simon,54,83,9,96,-13
3/19/88,Got My Mind Set On You,George Harrison,1,93,22,99,-6
3/19/88,Pop Goes The World,Men Without Hats,20,90,21,100,-10
3/19/88,The Way You Make Me Feel,Michael Jackson,1,88,18,98,-10
3/19/88,Tunnel Of Love,Bruce Springsteen,9,84,16,97,-13
2/27/88,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,8,82,23,99,-17
2/27/88,Is This Love,Whitesnake,2,78,19,98,-20
2/27/88,Lonely Won't Leave Me Alone,Glenn Medeiros,67,83,11,97,-14
2/27/88,Never Let Me Down Again,Depeche Mode,63,76,10,96,-20
2/27/88,Shake Your Love,Debbie Gibson,4,79,22,100,-21
2/20/88,Coming Up You,The Cars,74,74,5,85,-11
2/20/88,I Need A Man,Eurythmics,46,72,10,95,-23
2/20/88,In God's Country,U2,44,76,12,88,-12
2/20/88,Lover's Lane,Georgio,59,83,12,100,-17
2/20/88,Power Of Love,Laura Branigan,26,82,18,98,-16
2/20/88,Reason To Live,KISS,64,86,12,93,-7
2/20/88,That's What Love Is All About,Michael Bolton,19,85,25,96,-11
2/20/88,The Motion Of Love,Gene Loves Jezebel,87,87,3,97,-10
2/20/88,True Faith,New Order,32,71,18,90,-19
2/20/88,Valerie,Steve Winwood,9,84,24,99,-15
2/20/88,Without You,Peabo Bryson & Regina Belle,89,89,3,94,-5
2/13/88,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,1,77,21,91,-14
2/13/88,Animal,Def Leppard,19,85,19,94,-9
2/13/88,Dude (Looks Like A Lady),Aerosmith,14,88,20,100,-12
2/13/88,Heaven Is A Place On Earth,Belinda Carlisle,1,79,21,97,-18
2/13/88,Hot In The City,Billy Idol,23,71,27,95,-24
2/13/88,I Can't Help It,Bananarama,47,87,13,99,-12
2/13/88,I Heard It Through The Grapevine,The California Raisins,84,90,4,98,-8
2/13/88,Just Like Heaven,The Cure,40,76,19,92,-16
2/13/88,Should've Known Better,Richard Marx,3,92,21,96,-4
1/30/88,(Baby Tell Me) Can You Dance,Shanice Wilson,50,95,13,97,-2
1/30/88,Cherokee,Europe,72,90,10,99,-9
1/30/88,Dear Mr. Jesus,Powersource (Solo...Sharon),61,79,7,94,-15
1/30/88,I Don't Mind At All,Bourgeois Tagg,38,87,17,93,-6
1/30/88,Mony Mony,Billy Idol,1,83,22,92,-9
1/30/88,Motortown,The Kane Gang,36,77,16,90,-13
1/30/88,Skeletons,Stevie Wonder,19,86,16,100,-14
1/30/88,The One I Love,R.E.M.,9,76,20,91,-15
1/30/88,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,66,91,14,98,-7
1/23/88,Criticize,Alexander O'Neal,70,83,11,97,-14
1/23/88,Hourglass,Squeeze,15,85,19,98,-13
1/23/88,I Do You,The Jets,20,74,15,92,-18
1/23/88,I Won't Forget You,Poison,13,89,21,99,-10
1/23/88,I've Been In Love Before,Cutting Crew,9,76,21,96,-20
1/23/88,She's Fly,Tony Terry,80,90,9,100,-10
1/23/88,System Of Survival,"Earth, Wind & Fire",60,87,13,94,-7
1/23/88,Throwaway,Mick Jagger,67,84,9,93,-9
1/16/88,Breakout,Swing Out Sister,6,87,23,97,-10
1/16/88,Brilliant Disguise,Bruce Springsteen,5,81,16,99,-18
1/16/88,Eagles Fly,Sammy Hagar,82,93,13,94,-1
1/16/88,Little Lies,Fleetwood Mac,4,74,21,93,-19
1/16/88,Silent Morning,Noel,47,89,22,98,-9
1/16/88,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,78,84,10,91,-7
1/16/88,Special Way,Kool & The Gang,72,92,14,96,-4
1/16/88,U Got The Look,Prince,2,96,25,100,-4
1/16/88,What's Too Much,Smokey Robinson,79,90,10,95,-5
1/16/88,You're All I Need,Motley Crue,83,91,8,92,-1
12/19/87,Bad,Michael Jackson,1,71,14,100,-29
12/19/87,Guaranteed For Life,Millions Like Us,69,73,6,99,-26
11/28/87,Beat Patrol,Starship,46,74,10,99,-25
11/28/87,Crazy World,Big Trouble,71,84,7,100,-16
11/28/87,Learning To Fly,Pink Floyd,70,83,8,97,-14
11/28/87,Paper In Fire,John Mellencamp,9,91,16,98,-7
11/28/87,You Are The Girl,The Cars,17,73,14,95,-22
11/21/87,Didn't We Almost Have It All,Whitney Houston,1,79,17,97,-18
11/21/87,Holiday,The Other Ones,29,57,17,90,-33
11/21/87,"I Heard A Rumour (From ""Disorderlies"")",Bananarama,4,59,19,88,-29
11/21/87,Jump Start,Natalie Cole,13,77,18,100,-23
11/21/87,Notorious,Loverboy,38,89,14,98,-9
11/21/87,One Heartbeat,Smokey Robinson,10,82,19,96,-14
11/21/87,Rock Me,Great White,60,87,14,95,-8
11/21/87,Satellite,Hooters,61,65,8,86,-21
11/21/87,Waterfall,Wendy And Lisa,56,69,10,99,-30
11/14/87,Betcha Say That,Gloria Estefan & Miami Sound Machine,36,49,11,95,-46
11/14/87,Can't We Try,Dan Hill (Duet With Vonda Shepard),6,73,24,93,-20
11/14/87,Follow You,Glen Burtnick,65,72,8,98,-26
11/14/87,La Bamba,Los Lobos,1,69,21,99,-30
11/14/87,Love Is Contagious,Taja Sevelle,62,86,10,96,-10
11/14/87,Only In My Dreams,Debbie Gibson,4,65,28,91,-26
11/14/87,Wipeout,Fat Boys & The Beach Boys,12,59,19,100,-41
10/31/87,American Dream,Simon F,91,91,2,97,-6
10/31/87,Dinner With Gershwin,Donna Summer,48,76,11,99,-23
10/31/87,Doing It All For My Baby,Huey Lewis & The News,6,68,16,92,-24
10/31/87,Don't Mean Nothing,Richard Marx,3,80,21,98,-18
10/31/87,Fake,Alexander O'Neal,25,72,15,100,-28
10/31/87,Heart And Soul,T'Pau,4,88,27,96,-8
10/31/87,Something Real (Inside Me/Inside You),Mr. Mister,29,51,11,95,-44
10/31/87,Touch Of Grey,Grateful Dead,9,67,15,94,-27
10/24/87,Don't Look Down - The Sequel,Go West,39,67,13,100,-33
10/24/87,I Need Love,LL Cool J,14,60,13,98,-38
10/24/87,Love Is A House,Force M.D.'s,78,82,9,94,-12
10/24/87,Misfit,Curiosity Killed The Cat,42,81,13,99,-18
10/24/87,Who's That Girl,Madonna,1,70,16,89,-19
10/24/87,You Win Again,Bee Gees,75,78,6,92,-14
10/17/87,(You're Puttin') A Rush On Me,Stephanie Mills,85,85,2,92,-7
10/17/87,Back In The High Life Again,Steve Winwood,13,90,21,98,-8
10/17/87,Don't Lose Any Sleep,John Waite,81,81,4,94,-13
10/17/87,Heart And Soul,The Monkees,87,87,4,96,-9
10/17/87,"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,2,82,20,99,-17
10/17/87,Making Love In The Rain,Herb Alpert,35,78,14,91,-13
10/17/87,Mary's Prayer,Danny Wilson,23,83,20,100,-17
10/17/87,Never Let Me Down,David Bowie,27,45,11,80,-35
10/17/87,Oh Yeah,Yello,51,86,11,97,-11
10/17/87,Who Found Who,Jellybean Featuring Elisa Fiorillo,16,57,15,77,-20
9/26/87,Johnny B,Hooters,61,76,11,98,-22
9/26/87,Let's Dance,Chris Rea,81,85,5,99,-14
9/26/87,Lies,Jonathan Butler,27,50,14,88,-38
9/26/87,Living In A Box,Living In A Box,17,83,15,100,-17
9/26/87,Solitude Standing,Suzanne Vega,94,95,3,97,-2
9/26/87,World Where You Live,Crowded House,65,70,8,92,-22
9/19/87,"Cross My Broken Heart (From ""Beverly Hills Cop II"")",The Jets,7,59,16,88,-29
9/19/87,Jam Tonight,Freddie Jackson,32,77,13,98,-21
9/19/87,Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,5,66,17,87,-21
9/19/87,"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,1,64,18,97,-33
9/19/87,Since You've Been Gone,The Outfield,31,78,15,90,-12
9/19/87,Something So Strong,Crowded House,7,89,21,99,-10
9/19/87,The Pleasure Principle,Janet Jackson,14,69,18,93,-24
9/19/87,Watching Over You,Glenn Medeiros,80,90,8,100,-10
9/19/87,Women,Def Leppard,80,85,5,92,-7
8/29/87,Don't Disturb This Groove,The System,4,69,21,91,-22
8/29/87,Jane's Getting Serious,Jon Astley,77,81,10,99,-18
8/29/87,Point Of No Return,Expose,5,60,17,78,-18
8/29/87,Running In The Family,Level 42,83,83,4,100,-17
8/29/87,Songbird,Kenny G,4,70,22,94,-24
8/22/87,Always,Atlantic Starr,1,79,22,92,-13
8/22/87,Every Little Kiss,Bruce Hornsby & The Range,14,83,24,99,-16
8/22/87,Funkytown,Pseudo Echo,6,58,15,87,-29
8/22/87,Happy,Surface,20,56,14,71,-15
8/22/87,Head To Toe,Lisa Lisa And Cult Jam,1,73,20,88,-15
8/22/87,"Hypnotize Me (From ""Innerspace"")",Wang Chung,36,68,12,100,-32
8/22/87,Into My Secret,Alisha,97,0,1,97,New
8/22/87,Meet Me Half Way,Kenny Loggins,11,84,25,98,-14
8/22/87,Moonlighting (Theme),Al Jarreau,23,60,13,93,-33
8/22/87,Why You Treat Me So Bad,Club Nouveau,39,74,13,90,-16
8/15/87,Diamonds,Herb Alpert,5,91,19,99,-8
8/15/87,Endless Nights,Eddie Money,21,82,19,94,-12
8/15/87,I Want Action,Poison,50,89,10,95,-6
8/15/87,In Love With Love,Debbie Harry,70,84,7,100,-16
8/15/87,In Too Deep,Genesis,3,74,17,88,-14
8/15/87,Just To See Her,Smokey Robinson,8,86,21,98,-12
8/15/87,Montego Bay,Amazulu,90,90,4,97,-7
8/15/87,One For The Mockingbird,Cutting Crew,38,66,11,89,-23
8/15/87,You Keep Me Hangin' On,Kim Wilde,1,85,21,96,-11
7/25/87,If She Would Have Been Faithful. . .,Chicago,17,78,19,92,-14
7/25/87,Niagara Falls,Chicago,91,91,3,95,-4
7/25/87,Ready Or Not,Lou Gramm,54,95,12,100,-5
7/25/87,Rock The Night,Europe,30,76,13,98,-22
7/25/87,Shy Boys,Ana,94,94,3,97,-3
7/25/87,Soul City,Partland Brothers,27,70,13,91,-21
7/25/87,Still Of The Night,Whitesnake,79,79,7,90,-11
7/25/87,Sweet Sixteen,Billy Idol,20,68,14,96,-28
7/25/87,Under The Boardwalk,Bruce Willis,59,69,7,93,-24
7/25/87,Wild Horses,Gino Vannelli,55,93,15,99,-6
7/18/87,Fascinated,Company B,21,85,18,96,-11
7/18/87,Hearts Away,Night Ranger,90,90,3,98,-8
